Source,RideID,Year,halfDec,LapName,Date,LTime,LDis,LAvs,Gear,LHRAverage,LAscent,LTemperature,Time,efforts,meanDist,meanTime,Best
Strava(Veloviewer),696451677,2016,2015,The Old Freeway (Tollgate to Bollards),2016-08-30,1799,8.6441,17.54041944670116,roadie,142.4,414.6,9,1970-01-01T00:29:59Z,82,8.765337384615385,00:30:32,00:23:18
Strava(Veloviewer),718529775,2016,2015,The Old Freeway (Tollgate to Bollards),2016-09-20,1804,8.6439,17.49180409346751,roadie,158.3,414.6,9,1970-01-01T00:30:04Z,82,8.765337384615385,00:30:32,00:23:18
Strava(Veloviewer),820310724,2017,2015,The Old Freeway (Tollgate to Bollards),2017-01-04,1780,8.6462,17.72764864304235,roadie,153,414.6,17,1970-01-01T00:29:40Z,82,8.765337384615385,00:30:32,00:23:18
Strava(Veloviewer),821417326,2017,2015,The Old Freeway (Tollgate to Bollards),2017-01-05,1974,8.6366,15.985417722702831,roadie,136.2,414.6,21,1970-01-01T00:32:54Z,82,8.765337384615385,00:30:32,00:23:18
Strava(Veloviewer),1269773902,2017,2015,The Old Freeway (Tollgate to Bollards),2017-11-11,1809,8.6334,17.443457481821664,roadie,150.6,414.6,20,1970-01-01T00:30:09Z,82,8.765337384615385,00:30:32,00:23:18
Strava(Veloviewer),1332429073,2017,2015,The Old Freeway (Tollgate to Bollards),2017-12-30,1932,8.6426,16.332926803631153,roadie,138.2,414.6,16,1970-01-01T00:32:12Z,82,8.765337384615385,00:30:32,00:23:18
Strava(Veloviewer),95873426,2013,2010,Tilleys Hil Rd,2013-11-18,710,1.8262,9.230713792187085,mtb,126.5,147.443,NA,1970-01-01T00:11:50Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),101288955,2013,2010,Tilleys Hil Rd,2013-12-21,690,1.8231,9.498270713699753,mtb,130.3,147.443,NA,1970-01-01T00:11:30Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),316440007,2015,2010,Tilleys Hil Rd,2015-06-02,606,1.8180999999999998,10.814862693816552,roadie,NA,147.443,NA,1970-01-01T00:10:06Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),316440007,2015,2010,Tilleys Hil Rd,2015-06-02,616,1.8197,10.639296740994855,roadie,NA,147.443,NA,1970-01-01T00:10:16Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),316440007,2015,2010,Tilleys Hil Rd,2015-06-02,639,1.8265,10.25634865798565,roadie,NA,147.443,NA,1970-01-01T00:10:39Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),323566618,2015,2010,Tilleys Hil Rd,2015-06-12,557,1.8180999999999998,11.766259950543681,roadie,161.4,147.443,3,1970-01-01T00:09:17Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),323566618,2015,2010,Tilleys Hil Rd,2015-06-12,587,1.8257,11.164917874706695,roadie,160.3,147.443,3,1970-01-01T00:09:47Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),323566618,2015,2010,Tilleys Hil Rd,2015-06-12,622,1.8192000000000002,10.536666868895226,roadie,159.2,147.443,3,1970-01-01T00:10:22Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),328303905,2015,2010,Tilleys Hil Rd,2015-06-19,519,1.8279,12.627758752317593,roadie,163.5,147.443,4,1970-01-01T00:08:39Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),328303905,2015,2010,Tilleys Hil Rd,2015-06-19,544,1.8168,12.047438956714762,roadie,163.2,147.443,4,1970-01-01T00:09:04Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),328303905,2015,2010,Tilleys Hil Rd,2015-06-19,568,1.8256,11.538392240233858,roadie,161.9,147.443,4,1970-01-01T00:09:28Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),333038666,2015,2010,Tilleys Hil Rd,2015-06-26,542,1.8188,12.091894451019982,roadie,162.4,147.443,7,1970-01-01T00:09:02Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),333038666,2015,2010,Tilleys Hil Rd,2015-06-26,557,1.8257,11.766259950543681,roadie,151.4,147.443,7,1970-01-01T00:09:17Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),333038666,2015,2010,Tilleys Hil Rd,2015-06-26,562,1.8122,11.661577922513933,roadie,156.7,147.443,7,1970-01-01T00:09:22Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),337886307,2015,2010,Tilleys Hil Rd,2015-07-03,506,1.8185,12.952187336863302,roadie,164.5,147.443,1,1970-01-01T00:08:26Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),337886307,2015,2010,Tilleys Hil Rd,2015-07-03,558,1.818,11.745173463177116,roadie,162.6,147.443,1,1970-01-01T00:09:18Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),337886307,2015,2010,Tilleys Hil Rd,2015-07-03,578,1.8157999999999999,11.33876607690801,roadie,160.8,147.443,1,1970-01-01T00:09:38Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),342938178,2015,2010,Tilleys Hil Rd,2015-07-10,510,1.8231,12.85060155382908,roadie,161.2,147.443,7,1970-01-01T00:08:30Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),342938178,2015,2010,Tilleys Hil Rd,2015-07-10,529,1.827,12.389048756999681,roadie,159.4,147.443,7,1970-01-01T00:08:49Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),347648394,2015,2010,Tilleys Hil Rd,2015-07-17,504,1.8189000000000002,13.003584905660377,roadie,156.8,147.443,3,1970-01-01T00:08:24Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),347648394,2015,2010,Tilleys Hil Rd,2015-07-17,525,1.8162,12.483441509433963,roadie,160.4,147.443,3,1970-01-01T00:08:45Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),347648394,2015,2010,Tilleys Hil Rd,2015-07-17,568,1.8057999999999998,11.538392240233858,roadie,158,147.443,3,1970-01-01T00:09:28Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),362966774,2015,2010,Tilleys Hil Rd,2015-08-07,481,1.819,13.62537794688738,roadie,167.5,147.443,6,1970-01-01T00:08:01Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),369109971,2015,2010,Tilleys Hil Rd,2015-08-14,498,1.8288,13.160254603318936,roadie,165.2,147.443,7,1970-01-01T00:08:18Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),369109971,2015,2010,Tilleys Hil Rd,2015-08-14,559,1.8219,11.724162419414725,roadie,160.4,147.443,7,1970-01-01T00:09:19Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),369109971,2015,2010,Tilleys Hil Rd,2015-08-14,614,1.8217,10.673952430704936,roadie,155,147.443,7,1970-01-01T00:10:14Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),372934870,2015,2010,Tilleys Hil Rd,2015-08-20,539,1.8244,12.15919627542269,roadie,164.4,147.443,14,1970-01-01T00:08:59Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),372934870,2015,2010,Tilleys Hil Rd,2015-08-20,570,1.8245,11.49790665342602,roadie,163.6,147.443,14,1970-01-01T00:09:30Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),372934870,2015,2010,Tilleys Hil Rd,2015-08-20,592,1.8197,11.070619581845998,roadie,163.9,147.443,14,1970-01-01T00:09:52Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),394419122,2015,2010,Tilleys Hil Rd,2015-09-18,501,1.8140999999999998,13.081450683538584,roadie,163,147.443,5,1970-01-01T00:08:21Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),394419122,2015,2010,Tilleys Hil Rd,2015-09-18,543,1.8163,12.069625768789741,roadie,163.4,147.443,5,1970-01-01T00:09:03Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),394419122,2015,2010,Tilleys Hil Rd,2015-09-18,592,1.8233,11.070619581845998,roadie,157.3,147.443,5,1970-01-01T00:09:52Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),403052633,2015,2010,Tilleys Hil Rd,2015-09-25,571,1.8137,11.477770214453294,roadie,157.9,147.443,8,1970-01-01T00:09:31Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),403052633,2015,2010,Tilleys Hil Rd,2015-09-25,607,1.8154000000000001,10.797045786577975,roadie,155.6,147.443,8,1970-01-01T00:10:07Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),403052633,2015,2010,Tilleys Hil Rd,2015-09-25,618,1.8102,10.604865359956037,roadie,156.6,147.443,8,1970-01-01T00:10:18Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),415005580,2015,2010,Tilleys Hil Rd,2015-10-02,545,1.8222,12.025333564133636,roadie,160.2,147.443,9,1970-01-01T00:09:05Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),415005580,2015,2010,Tilleys Hil Rd,2015-10-02,566,1.8184,11.57916394426295,roadie,160.8,147.443,9,1970-01-01T00:09:26Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),449117272,2015,2010,Tilleys Hil Rd,2015-12-11,517,1.8204,12.676608882887487,roadie,156.8,147.443,11,1970-01-01T00:08:37Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),666030213,2016,2015,Tilleys Hil Rd,2016-08-02,720,1.823,9.102509433962265,cx,137.5,147.443,2,1970-01-01T00:12:00Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),687958135,2016,2015,Tilleys Hil Rd,2016-08-18,678,1.8183,9.666381699782937,roadie,138.3,147.443,14,1970-01-01T00:11:18Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),687958135,2016,2015,Tilleys Hil Rd,2016-08-18,682,1.8235,9.609687378963095,roadie,136.3,147.443,14,1970-01-01T00:11:22Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),704304185,2016,2015,Tilleys Hil Rd,2016-09-06,566,1.818,11.57916394426295,roadie,149.2,147.443,8,1970-01-01T00:09:26Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),704304185,2016,2015,Tilleys Hil Rd,2016-09-06,572,1.8189000000000002,11.457704182609843,roadie,156.1,147.443,8,1970-01-01T00:09:32Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),892721915,2017,2015,Tilleys Hil Rd,2017-03-09,848,1.8291,7.7285457458170175,roadie,114.9,147.443,15,1970-01-01T00:14:08Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),970254137,2017,2015,Tilleys Hil Rd,2017-05-04,858,1.8336,7.638469455073229,cx,134.7,147.443,11,1970-01-01T00:14:18Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),977763278,2017,2015,Tilleys Hil Rd,2017-05-09,680,1.8199,9.63795116537181,cx,149,147.443,11,1970-01-01T00:11:20Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1033789080,2017,2015,Tilleys Hil Rd,2017-06-13,613,1.816,10.691365077410817,cx,156.4,147.443,6,1970-01-01T00:10:13Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1033789080,2017,2015,Tilleys Hil Rd,2017-06-13,760,1.8197,8.623429990069514,cx,143.2,147.443,6,1970-01-01T00:12:40Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1044858955,2017,2015,Tilleys Hil Rd,2017-06-20,826,1.8197,7.934390789894468,cx,127.1,147.443,4,1970-01-01T00:13:46Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1233676977,2017,2015,Tilleys Hil Rd,2017-10-17,669,1.8225,9.796422709197056,cx,141.1,147.443,20,1970-01-01T00:11:09Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1233676977,2017,2015,Tilleys Hil Rd,2017-10-17,676,1.8205,9.69498046220833,cx,145.9,147.443,20,1970-01-01T00:11:16Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1233676977,2017,2015,Tilleys Hil Rd,2017-10-17,728,1.817,9.002481857764877,cx,143.5,147.443,20,1970-01-01T00:12:08Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),1318882004,2017,2015,Tilleys Hil Rd,2017-12-19,977,1.826,6.708092929839131,cx,111.6,147.443,17,1970-01-01T00:16:17Z,53,1.820501886792453,00:10:10,00:08:01
Strava(Veloviewer),244708,2010,2005,Veloway - Seacombe Rd to Majors Rd turnoff,2010-04-10,1622,3.2930300000000003,7.291205456226881,roadie,132,134.2,NA,1970-01-01T00:27:02Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),710614,2011,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2011-06-11,679,3.28961,17.417283136966127,roadie,148.2,134.2,NA,1970-01-01T00:11:19Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),2639972,2011,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2011-12-10,745,3.27968,15.874275503355706,roadie,129.1,134.2,NA,1970-01-01T00:12:25Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),3455504,2012,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2012-01-19,692,3.29047,17.090079841040463,roadie,129.5,134.2,NA,1970-01-01T00:11:32Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),3494540,2012,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2012-01-21,646,3.29938,18.307020510835915,roadie,133.8,134.2,NA,1970-01-01T00:10:46Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),12679406,2012,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2012-07-07,750,3.2774200000000002,15.768446999999998,roadie,122.2,134.2,NA,1970-01-01T00:12:30Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),27975924,2012,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2012-11-17,629,3.2861,18.801804848966615,roadie,137.2,134.2,NA,1970-01-01T00:10:29Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),47407880,2013,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2013-04-06,574,3.2725999999999997,20.60337151567944,cx,157.2,134.2,NA,1970-01-01T00:09:34Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),105424454,2014,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2014-01-11,663,3.279,17.837609728506788,roadie,140.4,134.2,NA,1970-01-01T00:11:03Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),108743819,2014,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2014-01-25,803,3.2832,14.727690224159401,roadie,109.5,134.2,NA,1970-01-01T00:13:23Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),178577501,2014,2010,Veloway - Seacombe Rd to Majors Rd turnoff,2014-08-10,781,3.2851999999999997,15.142554737516004,cx,115.5,134.2,NA,1970-01-01T00:13:01Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),503073420,2016,2015,Veloway - Seacombe Rd to Majors Rd turnoff,2016-02-27,652,3.2859000000000003,18.138550996932516,roadie,138.8,134.2,14,1970-01-01T00:10:52Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),590229341,2016,2015,Veloway - Seacombe Rd to Majors Rd turnoff,2016-05-28,692,3.2854,17.090079841040463,roadie,140.4,134.2,10,1970-01-01T00:11:32Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),699635658,2016,2015,Veloway - Seacombe Rd to Majors Rd turnoff,2016-09-04,636,3.2896,18.594866745283017,roadie,150.4,134.2,13,1970-01-01T00:10:36Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),737613373,2016,2015,Veloway - Seacombe Rd to Majors Rd turnoff,2016-10-08,773,3.2776,15.299269404915911,roadie,133.9,134.2,10,1970-01-01T00:12:53Z,16,3.285093125,00:12:33,00:09:34
Strava(Veloviewer),878393369,2017,2015,Veloway - Seacombe Rd to Majors Rd turnoff,2017-02-25,726,3.2873,16.28971797520661,roadie,133.2,134.2,13,1970-01-01T00:12:06Z,16,3.285093125,00:12:33,00:09:34
Access,82,2002,2e3,Windy Point Climb,2002-04-04,680,3.15,18.97575496688742,roadie,159,165,NA,1970-01-01T00:11:20Z,151,3.584309271523179,00:12:49,00:09:44
Access,329,2002,2e3,Windy Point Climb,2002-07-18,630,3.15,20.481767265846738,roadie,172,165,NA,1970-01-01T00:10:30Z,151,3.584309271523179,00:12:49,00:09:44
Access,350,2002,2e3,Windy Point Climb,2002-08-08,584,3.15,22.095057153225078,roadie,168,165,NA,1970-01-01T00:09:44Z,151,3.584309271523179,00:12:49,00:09:44
Access,791,2003,2e3,Windy Point Climb,2003-11-13,673,3.15,19.173125375161135,roadie,145,165,NA,1970-01-01T00:11:13Z,151,3.584309271523179,00:12:49,00:09:44
Access,995,2004,2e3,Windy Point Climb,2004-05-01,629,3.15,20.514329693932343,roadie,167,165,NA,1970-01-01T00:10:29Z,151,3.584309271523179,00:12:49,00:09:44
Access,1004,2004,2e3,Windy Point Climb,2004-05-06,716,3.15,18.02166672832883,roadie,142,165,NA,1970-01-01T00:11:56Z,151,3.584309271523179,00:12:49,00:09:44
Access,1179008204,2007,2005,Windy Point Climb,2007-05-12,781,3.165,16.52178409408892,roadie,166,165,24,1970-01-01T00:13:01Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),245135,2010,2005,Windy Point Climb,2010-01-25,619,3.6454400000000002,20.845740512897322,roadie,167.2,202.8,NA,1970-01-01T00:10:19Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),244739,2010,2005,Windy Point Climb,2010-03-04,614,3.63408,21.015494100135903,roadie,172.5,202.8,NA,1970-01-01T00:10:14Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),245061,2010,2005,Windy Point Climb,2010-03-31,622,3.61699,20.745198356082707,roadie,167.5,202.8,NA,1970-01-01T00:10:22Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),244722,2010,2005,Windy Point Climb,2010-04-03,710,3.64038,18.17396250349781,roadie,165.8,202.8,NA,1970-01-01T00:11:50Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),244683,2010,2005,Windy Point Climb,2010-04-23,613,3.61804,21.049777124769076,roadie,170,202.8,NA,1970-01-01T00:10:13Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),244696,2010,2005,Windy Point Climb,2010-06-14,755,3.62855,17.09074619534231,roadie,166.6,202.8,NA,1970-01-01T00:12:35Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),248336,2010,2005,Windy Point Climb,2010-12-28,957,3.6331599999999997,13.483295065290957,roadie,121.1,202.8,NA,1970-01-01T00:15:57Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),254243,2011,2010,Windy Point Climb,2011-01-05,675,3.6454299999999997,19.116316114790287,roadie,156.9,202.8,NA,1970-01-01T00:11:15Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),265027,2011,2010,Windy Point Climb,2011-01-16,818,3.62012,15.774466231642352,roadie,148,202.8,NA,1970-01-01T00:13:38Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),373425,2011,2010,Windy Point Climb,2011-03-29,656,3.62323,19.66998990470037,roadie,156,202.8,NA,1970-01-01T00:10:56Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),689899,2011,2010,Windy Point Climb,2011-06-07,721,3.62644,17.89668984394375,roadie,172,202.8,NA,1970-01-01T00:12:01Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),1212730,2011,2010,Windy Point Climb,2011-08-13,711,3.61529,18.148401374800905,roadie,166.2,202.8,NA,1970-01-01T00:11:51Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),1477559,2011,2010,Windy Point Climb,2011-09-03,760,3.6368400000000003,16.97830707563611,roadie,159.2,202.8,NA,1970-01-01T00:12:40Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),2294378,2011,2010,Windy Point Climb,2011-11-12,693,3.6315500000000003,18.61978842349703,roadie,173.8,202.8,NA,1970-01-01T00:11:33Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),2617616,2011,2010,Windy Point Climb,2011-12-08,721,3.63238,17.89668984394375,roadie,160.2,202.8,NA,1970-01-01T00:12:01Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),2824031,2011,2010,Windy Point Climb,2011-12-22,709,3.63008,18.199595736930103,roadie,NA,202.8,NA,1970-01-01T00:11:49Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),3855136,2012,2010,Windy Point Climb,2012-02-04,808,3.63162,15.969694774113172,roadie,139,202.8,NA,1970-01-01T00:13:28Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),7384855,2012,2010,Windy Point Climb,2012-04-26,767,3.61611,16.823355120578153,tourer,156.4,202.8,NA,1970-01-01T00:12:47Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),7790335,2012,2010,Windy Point Climb,2012-05-03,675,3.65733,19.116316114790287,roadie,171,202.8,NA,1970-01-01T00:11:15Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),12063614,2012,2010,Windy Point Climb,2012-06-30,702,3.62764,18.38107318729835,roadie,167.4,202.8,NA,1970-01-01T00:11:42Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),22991062,2012,2010,Windy Point Climb,2012-09-24,748,3.6075,17.250686333534016,roadie,165.7,202.8,NA,1970-01-01T00:12:28Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),23087282,2012,2010,Windy Point Climb,2012-09-25,759,3.6207,17.000676386671202,roadie,164,202.8,NA,1970-01-01T00:12:39Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),23960924,2012,2010,Windy Point Climb,2012-10-04,735,3.5881,17.555800513582916,roadie,153.3,202.8,NA,1970-01-01T00:12:15Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),24362382,2012,2010,Windy Point Climb,2012-10-08,794,3.5779,16.251276294059753,roadie,147.9,202.8,NA,1970-01-01T00:13:14Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),30721447,2012,2010,Windy Point Climb,2012-12-03,754,3.5914,17.113412967484674,roadie,138.4,202.8,NA,1970-01-01T00:12:34Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),31152653,2012,2010,Windy Point Climb,2012-12-06,829,3.5964,15.565154858242996,roadie,120.2,202.8,NA,1970-01-01T00:13:49Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),35504523,2013,2010,Windy Point Climb,2013-01-03,669,3.6376,19.287762896088857,roadie,166.5,202.8,NA,1970-01-01T00:11:09Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),40629463,2013,2010,Windy Point Climb,2013-02-12,672,3.5874,19.201656811731315,roadie,153.9,202.8,NA,1970-01-01T00:11:12Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),44480207,2013,2010,Windy Point Climb,2013-03-15,755,3.5856999999999997,17.09074619534231,roadie,141.7,202.8,NA,1970-01-01T00:12:35Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),45373969,2013,2010,Windy Point Climb,2013-03-22,704,3.5806999999999998,18.32885422937989,roadie,146.6,202.8,NA,1970-01-01T00:11:44Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),46147060,2013,2010,Windy Point Climb,2013-03-28,762,3.5854,16.933744589873285,cx,133.1,202.8,NA,1970-01-01T00:12:42Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),47045717,2013,2010,Windy Point Climb,2013-04-03,675,3.6231,19.116316114790287,cx,160.1,202.8,NA,1970-01-01T00:11:15Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),47828222,2013,2010,Windy Point Climb,2013-04-08,720,3.583,17.92154635761589,cx,146.9,202.8,NA,1970-01-01T00:12:00Z,151,3.584309271523179,00:12:49,00:09:44
Strava(Veloviewer),48354735,2013,2010,Windy Point Climb,2013-04-11,708,3.5936,18.225301380626334,cx,145.4,202.8,NA,1970-01-01T00:11:48Z,151,3.584309271523179,00:12:49,00:09:44
